rank,ticker,name,sector,industry,category,mcap_B,current_price,entry_level,fundamental,technical,visibility,corr_penalty,corr_status,leverage_penalty,lev_status,nd_ebitda,dte_pct,broken_base,composite,fwd_pe,fcf_yield_pct,rev_growth_pct,gross_margin_pct,roe_pct,rsi,ma200_dist_pct,rel_str_6m_pct,portfolio_corr,max_corr,max_corr_with,corr_null_reason,n_corr_obs,technical_precap,visibility_legacy,data_flags,in_portfolio
18,HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,Growth,83.4,92.8,97.66,20.0,20.9,10.0,-2.0,ok,0.0,financial_na,,,False,48.9,29.1,,32.3,91.9,23.6,34.5,-6.0,2.9,0.6,0.642,BMNR,,126,20.9,16.0,,False
19,MSFT,Microsoft Corporation,Technology,Software - Infrastructure,Core,3619.7,487.46,463.09,18.0,12.8,18.0,0.0,ok,0.0,de_fallback,,29.1,False,48.8,20.8,0.5,17.7,67.9,34.0,77.2,12.9,6.0,0.34,0.372,BMNR,,126,12.8,18.0,,True
20,APP,Applovin Corporation,Communication Services,Advertising Agencies,Growth,140.4,417.8,486.5,22.5,17.7,10.0,0.0,ok,-1.5,de_fallback,,162.9,False,48.7,19.4,2.3,59.0,88.4,266.4,43.8,-19.3,-4.4,0.476,0.412,BMNR,,126,17.7,15.0,,False
21,KLAC,KLA Corporation,Technology,Semiconductor Equipment & Mate,Core,251.8,192.8,221.54,20.0,19.0,10.0,0.0,ok,-0.5,de_fallback,,92.7,False,48.5,29.4,,15.2,61.3,87.5,37.4,17.9,35.7,0.364,0.527,NVDA,,126,19.0,15.0,,False
22,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,Cyclical,17.9,116.71,114.59,21.0,17.5,10.0,0.0,ok,0.0,de_fallback,,43.8,False,48.5,10.4,6.0,19.4,39.1,27.3,47.3,13.2,12.2,-0.304,0.351,GOOG,,126,17.5,11.0,,False
23,FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchang,Speculative,9.9,278.03,264.13,21.0,17.1,10.0,0.0,ok,0.0,financial_na,,,False,48.1,14.1,6.3,6.4,51.4,27.0,58.3,13.1,12.4,0.032,0.359,MSFT,,126,17.1,15.0,,False
24,ADSK,"Autodesk, Inc.",Technology,Software - Application,Core,50.7,240.03,228.03,23.0,15.6,10.0,0.0,ok,-0.5,de_fallback,,85.4,False,48.1,16.9,6.0,18.4,92.4,50.4,65.4,-5.1,-13.6,0.129,0.336,MSFT,,126,15.6,17.0,,False
25,GD,General Dynamics Corporation,Industrials,Aerospace & Defense,Compounder,103.9,384.08,364.88,14.5,12.6,21.0,0.0,ok,0.0,de_fallback,,35.3,False,48.1,20.8,4.2,8.1,15.4,17.8,64.9,10.5,-2.5,0.043,0.106,BMNR,,126,12.6,21.0,,False
26,ON,ON Semiconductor Corporation,Technology,Semiconductors,Core,18.3,76.91,103.19,17.0,21.5,10.0,0.0,ok,-0.5,de_fallback,,61.9,False,48.0,17.0,10.7,9.2,42.8,8.3,35.0,1.9,11.7,0.319,0.452,AVGO,,126,21.5,14.0,,False
27,CBOE,"Cboe Global Markets, Inc.",Financial Services,Financial Data & Stock Exchang,Core,29.7,284.76,280.29,20.5,17.5,10.0,0.0,ok,0.0,financial_na,,,False,48.0,18.7,2.3,22.9,54.1,26.3,53.5,2.1,-6.7,-0.109,0.196,AVGO,,126,17.5,15.0,,False
28,PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,Core,49.6,57.93,55.03,20.0,17.9,10.0,0.0,ok,0.0,financial_na,,,False,47.9,10.0,8.9,4.8,40.5,24.5,57.7,11.9,29.9,0.25,0.314,MSFT,,126,17.9,17.0,,False
29,AXP,American Express Company,Financial Services,Credit Services,Core,235.7,348.99,335.26,21.5,16.4,10.0,0.0,ok,0.0,financial_na,,,False,47.9,17.3,,12.8,62.3,34.4,41.1,3.2,-13.0,0.386,0.346,BMNR,,126,16.4,18.0,,False
30,TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,Core,24.5,114.98,111.71,20.5,17.3,10.0,0.0,ok,0.0,financial_na,,,False,47.8,11.2,8.3,10.7,51.6,19.4,43.2,14.2,9.5,0.353,0.42,BMNR,,126,17.3,15.0,,False
31,DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,Core,13.5,99.31,105.8,21.0,16.8,10.0,0.0,ok,0.0,de_fallback,,20.5,False,47.8,11.9,6.4,5.7,57.8,42.6,34.6,-2.8,-23.7,0.264,0.302,GOOG,,126,16.8,12.0,,False
32,BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,Growth,23.7,70.95,67.4,21.5,16.1,10.0,0.0,ok,0.0,financial_na,,,False,47.6,14.7,6.9,32.4,56.3,10.0,53.7,0.8,-16.1,-0.187,0.379,AVGO,,126,16.1,15.0,,False
33,ADBE,Adobe Inc.,Technology,Software - Application,Core,103.1,259.32,246.35,23.0,15.1,10.0,0.0,ok,-0.5,de_fallback,,61.4,False,47.6,9.4,8.9,12.7,89.4,63.0,61.4,-5.8,-19.5,0.151,0.399,MSFT,,126,15.1,17.0,,False
34,MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchang,Core,83.8,483.98,470.18,20.5,17.1,10.0,0.0,ok,0.0,financial_na,,,False,47.6,25.6,3.1,15.1,75.0,76.9,26.7,2.9,-6.8,0.186,0.327,MSFT,,126,17.1,16.0,,False
35,NFLX,"Netflix, Inc.",Communication Services,Entertainment,Core,309.0,74.2,76.21,23.0,14.9,10.0,0.0,ok,-0.5,de_fallback,,55.2,False,47.4,19.4,8.2,13.4,49.1,49.5,49.6,-18.1,-19.7,0.101,0.187,MSFT,,126,14.9,14.0,,False
36,ESTC,Elastic N.V.,Technology,Software - Application,Speculative,7.2,69.72,66.23,22.0,15.4,10.0,0.0,ok,0.0,de_fallback,,46.3,False,47.4,18.0,6.4,16.0,76.2,33.4,66.9,8.6,3.3,0.376,0.536,MSFT,,126,15.4,17.0,,False
37,STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,Core,22.3,130.64,135.99,20.0,18.8,10.0,0.0,ok,-1.5,de_fallback,,123.2,False,47.3,10.5,9.9,-3.3,52.7,23.7,39.2,-8.7,-32.7,-0.116,0.212,BMNR,,126,18.8,17.0,,False
38,TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,Cyclical,26.3,381.88,395.27,18.0,19.2,10.0,0.0,ok,0.0,de_fallback,,1.2,False,47.2,5.2,-0.2,20.8,93.2,36.5,36.0,-1.0,-1.7,-0.007,0.073,AVGO,,126,19.2,14.0,,False
39,INCY,Incyte Corporation,Healthcare,Biotechnology,Growth,24.3,119.8,113.81,23.0,14.2,10.0,0.0,ok,0.0,de_fallback,,0.6,False,47.2,13.5,4.9,37.7,55.7,30.7,54.6,17.7,4.5,-0.013,0.127,BMNR,,126,14.2,16.0,,False
40,SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchang,Core,120.9,410.03,411.99,19.5,17.7,10.0,0.0,ok,0.0,financial_na,,,False,47.2,20.3,4.5,10.4,70.9,14.3,25.2,-5.3,-18.7,0.145,0.343,MSFT,,126,17.7,16.0,,False
